recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,conversion,spend,treatment
1,5) $500 - $750,702.03,1,1,Urban,1,Phone,0,0,0.0,1
4,2) $100 - $200,182.69,0,1,Urban,0,Phone,0,0,0.0,1
4,5) $500 - $750,598.85,0,1,Urban,1,Multichannel,0,0,0.0,1
9,3) $200 - $350,215.07,1,0,Surburban,1,Web,0,0,0.0,1
7,2) $100 - $200,133.31,0,1,Surburban,1,Web,0,0,0.0,1
2,3) $200 - $350,216.54,0,1,Rural,0,Web,0,0,0.0,0
6,1) $0 - $100,30.77,0,1,Rural,1,Web,1,0,0.0,1
8,3) $200 - $350,213.99,0,1,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,71.86,1,0,Surburban,1,Phone,0,0,0.0,1
1,2) $100 - $200,107.38,1,0,Urban,0,Phone,0,0,0.0,0
10,1) $0 - $100,43.72,0,1,Surburban,1,Phone,0,0,0.0,1
9,2) $100 - $200,108.97,0,1,Surburban,1,Web,0,0,0.0,0
9,2) $100 - $200,187.97,1,0,Urban,0,Phone,0,0,0.0,0
10,3) $200 - $350,235.34,1,1,Surburban,1,Web,0,0,0.0,1
3,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
10,5) $500 - $750,502.61,1,0,Surburban,1,Web,0,0,0.0,0
2,3) $200 - $350,231.48,1,0,Surburban,1,Web,0,0,0.0,1
2,1) $0 - $100,47.0,0,1,Rural,0,Web,0,0,0.0,0
2,4) $350 - $500,360.26,1,0,Urban,0,Phone,0,0,0.0,0
1,5) $500 - $750,681.21,1,1,Urban,1,Web,0,0,0.0,0
8,2) $100 - $200,143.18,0,1,Rural,1,Web,0,0,0.0,1
2,5) $500 - $750,564.88,1,0,Rural,1,Multichannel,0,0,0.0,1
8,3) $200 - $350,317.29,0,1,Urban,0,Web,0,0,0.0,1
2,1) $0 - $100,58.55,0,1,Surburban,0,Phone,0,0,0.0,1
1,2) $100 - $200,153.0,1,0,Surburban,1,Web,0,0,0.0,1
3,2) $100 - $200,166.94,0,1,Urban,0,Web,1,0,0.0,1
8,1) $0 - $100,35.49,0,1,Urban,1,Web,0,0,0.0,0
2,3) $200 - $350,244.33,1,0,Surburban,1,Phone,0,0,0.0,0
9,1) $0 - $100,36.74,1,0,Urban,0,Phone,0,0,0.0,1
10,1) $0 - $100,42.77,0,1,Urban,0,Phone,0,0,0.0,1
1,"7) $1,000 +",1142.41,0,1,Urban,1,Web,0,0,0.0,0
9,3) $200 - $350,280.01,1,0,Surburban,0,Multichannel,0,0,0.0,0
7,3) $200 - $350,219.49,0,1,Urban,0,Phone,1,0,0.0,1
5,3) $200 - $350,230.17,1,1,Surburban,0,Web,0,0,0.0,0
5,1) $0 - $100,98.82,1,0,Surburban,0,Phone,0,0,0.0,1
10,2) $100 - $200,123.64,0,1,Rural,0,Web,0,0,0.0,1
7,3) $200 - $350,254.53,1,0,Surburban,0,Phone,0,0,0.0,0
10,2) $100 - $200,184.15,0,1,Urban,1,Web,0,0,0.0,1
12,3) $200 - $350,344.33,0,1,Surburban,0,Web,0,0,0.0,0
9,1) $0 - $100,74.28,1,0,Urban,0,Phone,0,0,0.0,0
6,2) $100 - $200,103.22,0,1,Surburban,0,Phone,0,0,0.0,1
3,5) $500 - $750,503.85,1,1,Surburban,1,Multichannel,0,0,0.0,1
1,3) $200 - $350,240.59,1,0,Urban,0,Web,0,0,0.0,0
2,3) $200 - $350,323.56,0,1,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,51.63,1,0,Urban,0,Web,0,0,0.0,0
2,3) $200 - $350,226.38,0,1,Surburban,1,Web,0,0,0.0,0
7,5) $500 - $750,647.0,0,1,Urban,1,Phone,0,0,0.0,1
9,1) $0 - $100,42.04,0,1,Urban,0,Web,0,0,0.0,1
11,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
4,3) $200 - $350,238.46,0,1,Surburban,1,Phone,0,0,0.0,0
10,4) $350 - $500,367.98,0,1,Surburban,0,Phone,0,0,0.0,0
2,2) $100 - $200,147.77,0,1,Urban,1,Phone,0,0,0.0,0
3,3) $200 - $350,279.83,0,1,Surburban,1,Phone,0,0,0.0,0
9,2) $100 - $200,116.83,0,1,Urban,1,Web,0,0,0.0,1
9,1) $0 - $100,78.18,0,1,Urban,1,Web,0,0,0.0,1
6,"6) $750 - $1,000",755.58,1,1,Surburban,1,Phone,1,0,0.0,1
3,1) $0 - $100,82.18,1,0,Urban,0,Web,1,0,0.0,1
6,1) $0 - $100,44.24,1,0,Surburban,1,Phone,0,0,0.0,1
11,1) $0 - $100,68.54,0,1,Surburban,0,Phone,0,0,0.0,1
3,1) $0 - $100,74.06,0,1,Urban,1,Phone,0,0,0.0,0
1,2) $100 - $200,139.59,1,0,Urban,1,Web,0,0,0.0,0
4,1) $0 - $100,73.6,0,1,Urban,1,Web,0,0,0.0,0
10,1) $0 - $100,36.86,1,0,Rural,0,Web,0,0,0.0,1
10,"7) $1,000 +",1048.82,1,0,Surburban,1,Phone,1,0,0.0,1
12,1) $0 - $100,84.68,0,1,Urban,1,Phone,0,0,0.0,1
11,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,0
2,3) $200 - $350,319.27,1,0,Surburban,0,Web,0,0,0.0,0
7,4) $350 - $500,447.32,1,0,Surburban,0,Phone,0,0,0.0,0
2,3) $200 - $350,262.72,1,1,Surburban,1,Web,0,0,0.0,0
1,3) $200 - $350,286.89,1,0,Urban,1,Multichannel,0,0,0.0,0
2,3) $200 - $350,209.06,1,0,Rural,0,Web,1,0,0.0,1
2,2) $100 - $200,127.29,1,0,Surburban,1,Phone,0,0,0.0,0
2,5) $500 - $750,529.64,1,0,Surburban,1,Web,0,0,0.0,0
11,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
2,5) $500 - $750,686.19,0,1,Rural,1,Multichannel,0,0,0.0,1
1,4) $350 - $500,496.95,0,1,Surburban,1,Web,0,0,0.0,1
3,2) $100 - $200,173.87,0,1,Urban,1,Web,0,0,0.0,0
9,1) $0 - $100,79.82,1,0,Rural,0,Phone,0,0,0.0,1
2,4) $350 - $500,403.21,1,0,Surburban,0,Multichannel,1,0,0.0,1
2,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,1
2,3) $200 - $350,349.82,1,0,Rural,1,Phone,0,0,0.0,0
5,4) $350 - $500,350.58,0,1,Urban,1,Multichannel,0,0,0.0,1
10,1) $0 - $100,44.64,1,0,Surburban,1,Phone,0,0,0.0,0
3,5) $500 - $750,698.89,1,0,Surburban,1,Multichannel,0,0,0.0,1
9,2) $100 - $200,119.16,1,0,Urban,1,Phone,0,0,0.0,0
7,3) $200 - $350,289.85,0,1,Surburban,1,Web,1,1,29.99,1
4,3) $200 - $350,231.16,0,1,Rural,1,Phone,0,0,0.0,0
2,1) $0 - $100,62.3,1,0,Urban,1,Web,0,0,0.0,1
10,2) $100 - $200,147.13,1,0,Urban,1,Web,0,0,0.0,0
12,"6) $750 - $1,000",893.17,1,1,Urban,1,Multichannel,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
8,1) $0 - $100,41.88,1,0,Rural,0,Web,0,0,0.0,1
7,3) $200 - $350,264.97,1,1,Surburban,1,Multichannel,0,0,0.0,0
2,2) $100 - $200,135.18,0,1,Urban,0,Phone,1,0,0.0,0
1,5) $500 - $750,504.34,0,1,Urban,1,Multichannel,0,0,0.0,1
9,3) $200 - $350,212.59,1,0,Urban,1,Phone,0,0,0.0,0
10,2) $100 - $200,129.09,1,0,Rural,0,Phone,0,0,0.0,0
1,3) $200 - $350,285.49,1,1,Rural,1,Multichannel,0,0,0.0,1
6,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,0
8,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
12,1) $0 - $100,51.95,0,1,Urban,0,Web,0,0,0.0,1
4,1) $0 - $100,38.68,1,0,Surburban,0,Phone,0,0,0.0,1
7,1) $0 - $100,30.76,1,0,Urban,0,Web,0,0,0.0,0
2,2) $100 - $200,195.18,0,1,Surburban,1,Phone,0,0,0.0,1
1,"6) $750 - $1,000",982.77,1,1,Surburban,1,Web,0,0,0.0,1
1,1) $0 - $100,69.22,0,1,Urban,1,Web,0,0,0.0,0
3,2) $100 - $200,107.43,1,0,Surburban,1,Phone,0,0,0.0,0
3,1) $0 - $100,80.91,0,1,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,86.49,0,1,Surburban,1,Web,0,0,0.0,1
4,1) $0 - $100,34.94,1,0,Surburban,1,Phone,0,0,0.0,0
8,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,0
4,3) $200 - $350,213.28,0,1,Surburban,0,Multichannel,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,0
11,1) $0 - $100,43.18,0,1,Urban,1,Web,0,0,0.0,1
2,1) $0 - $100,46.18,0,1,Urban,1,Phone,0,0,0.0,1
5,2) $100 - $200,109.31,0,1,Urban,1,Phone,0,0,0.0,1
4,1) $0 - $100,38.32,0,1,Rural,0,Phone,0,0,0.0,1
12,2) $100 - $200,110.84,0,1,Surburban,1,Phone,0,0,0.0,0
6,3) $200 - $350,224.77,1,0,Surburban,1,Phone,0,0,0.0,0
10,2) $100 - $200,111.17,1,0,Surburban,1,Web,0,0,0.0,1
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
2,2) $100 - $200,180.03,0,1,Surburban,0,Web,0,0,0.0,1
4,1) $0 - $100,80.5,1,0,Surburban,1,Web,0,0,0.0,0
5,4) $350 - $500,378.02,1,1,Urban,0,Web,0,0,0.0,1
9,5) $500 - $750,583.84,1,0,Urban,1,Web,0,0,0.0,1
7,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
11,2) $100 - $200,149.79,0,1,Urban,1,Web,0,0,0.0,1
1,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,1
9,1) $0 - $100,56.32,0,1,Urban,1,Phone,0,0,0.0,0
2,3) $200 - $350,240.71,1,0,Urban,0,Phone,0,0,0.0,0
1,3) $200 - $350,200.08,1,0,Urban,0,Phone,0,0,0.0,1
4,2) $100 - $200,115.76,1,0,Surburban,1,Phone,0,0,0.0,0
5,1) $0 - $100,71.4,0,1,Surburban,1,Phone,0,0,0.0,0
3,3) $200 - $350,267.37,1,1,Urban,1,Web,0,0,0.0,1
7,3) $200 - $350,303.69,0,1,Urban,0,Phone,0,0,0.0,1
12,1) $0 - $100,39.59,1,0,Rural,1,Web,1,0,0.0,0
8,3) $200 - $350,293.8,1,1,Rural,1,Phone,0,0,0.0,1
6,3) $200 - $350,265.35,1,1,Surburban,0,Multichannel,0,0,0.0,1
6,3) $200 - $350,222.18,1,1,Surburban,0,Web,1,0,0.0,1
1,2) $100 - $200,196.98,0,1,Surburban,0,Web,0,0,0.0,0
3,2) $100 - $200,184.83,1,0,Urban,1,Phone,0,0,0.0,1
9,1) $0 - $100,72.24,0,1,Surburban,0,Web,0,0,0.0,1
3,3) $200 - $350,230.28,0,1,Urban,1,Phone,0,0,0.0,0
3,4) $350 - $500,362.03,1,1,Rural,0,Phone,1,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
1,3) $200 - $350,319.37,1,0,Urban,1,Web,1,0,0.0,0
1,2) $100 - $200,101.9,0,1,Urban,1,Web,0,0,0.0,0
6,5) $500 - $750,572.5,1,0,Urban,1,Multichannel,0,0,0.0,0
7,3) $200 - $350,225.75,0,1,Surburban,0,Phone,0,0,0.0,1
10,5) $500 - $750,587.08,1,0,Urban,1,Phone,0,0,0.0,1
2,2) $100 - $200,130.78,1,0,Surburban,1,Phone,0,0,0.0,0
1,1) $0 - $100,78.51,1,0,Urban,1,Web,0,0,0.0,0
1,2) $100 - $200,106.45,0,1,Urban,0,Phone,0,0,0.0,1
7,1) $0 - $100,84.49,0,1,Urban,1,Web,0,0,0.0,0
4,2) $100 - $200,130.04,0,1,Rural,1,Phone,0,0,0.0,0
2,2) $100 - $200,186.56,1,0,Urban,1,Phone,0,0,0.0,0
2,3) $200 - $350,271.37,1,0,Urban,0,Multichannel,0,0,0.0,0
7,1) $0 - $100,29.99,1,0,Rural,0,Phone,0,0,0.0,0
2,1) $0 - $100,33.15,1,0,Urban,1,Phone,0,0,0.0,1
9,2) $100 - $200,100.76,1,0,Surburban,1,Web,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,0
9,3) $200 - $350,326.74,1,0,Urban,0,Multichannel,0,0,0.0,0
1,2) $100 - $200,105.52,0,1,Surburban,1,Web,0,0,0.0,1
2,"6) $750 - $1,000",773.32,1,1,Rural,1,Web,0,0,0.0,0
3,5) $500 - $750,550.55,0,1,Surburban,1,Web,0,0,0.0,1
3,2) $100 - $200,104.64,1,0,Surburban,0,Phone,0,0,0.0,1
4,"6) $750 - $1,000",775.45,1,1,Surburban,1,Web,1,0,0.0,0
2,1) $0 - $100,29.99,0,1,Surburban,1,Phone,0,0,0.0,1
9,2) $100 - $200,115.85,0,1,Urban,1,Phone,0,0,0.0,0
8,3) $200 - $350,303.24,1,0,Surburban,0,Web,0,0,0.0,0
9,2) $100 - $200,123.18,1,0,Surburban,0,Web,0,0,0.0,1
3,4) $350 - $500,370.64,1,0,Surburban,0,Phone,0,0,0.0,1
8,2) $100 - $200,139.57,0,1,Surburban,0,Phone,0,0,0.0,0
1,5) $500 - $750,611.21,1,0,Urban,1,Web,0,0,0.0,0
11,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
11,1) $0 - $100,62.18,1,0,Surburban,0,Web,0,0,0.0,0
3,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
5,2) $100 - $200,136.22,1,0,Surburban,1,Web,0,0,0.0,0
9,2) $100 - $200,181.03,1,0,Surburban,0,Phone,0,0,0.0,1
6,3) $200 - $350,309.53,1,1,Urban,0,Phone,1,0,0.0,0
8,1) $0 - $100,31.74,1,0,Urban,1,Web,0,0,0.0,1
5,2) $100 - $200,171.65,0,1,Surburban,0,Web,1,0,0.0,0
9,1) $0 - $100,36.34,1,0,Surburban,0,Phone,1,0,0.0,1
1,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
5,"7) $1,000 +",1617.69,1,0,Urban,1,Phone,1,0,0.0,1
8,1) $0 - $100,87.48,0,1,Urban,1,Web,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0,0.0,0
11,2) $100 - $200,199.51,0,1,Rural,1,Phone,0,0,0.0,1
3,2) $100 - $200,187.54,1,0,Urban,1,Phone,0,0,0.0,1
9,1) $0 - $100,48.2,1,0,Surburban,1,Web,0,0,0.0,1
11,2) $100 - $200,111.49,1,0,Urban,1,Phone,0,0,0.0,1
4,2) $100 - $200,169.32,0,1,Rural,0,Web,0,0,0.0,0
3,2) $100 - $200,151.98,0,1,Surburban,1,Phone,1,0,0.0,1
12,1) $0 - $100,68.68,0,1,Surburban,1,Phone,0,0,0.0,0
6,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,0
1,3) $200 - $350,287.41,1,0,Urban,0,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
6,2) $100 - $200,109.99,0,1,Urban,0,Phone,1,0,0.0,1
6,2) $100 - $200,133.43,1,0,Surburban,1,Web,0,0,0.0,1
5,3) $200 - $350,259.6,1,0,Surburban,0,Multichannel,0,0,0.0,0
10,1) $0 - $100,29.99,0,1,Surburban,0,Web,0,0,0.0,1
5,1) $0 - $100,96.48,1,0,Surburban,1,Phone,1,0,0.0,1
7,2) $100 - $200,114.79,0,1,Urban,1,Phone,0,0,0.0,1
1,2) $100 - $200,103.34,0,1,Urban,0,Web,0,0,0.0,1
9,1) $0 - $100,52.09,0,1,Surburban,1,Phone,0,0,0.0,0
9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
11,2) $100 - $200,186.39,1,0,Surburban,1,Web,0,0,0.0,1
4,3) $200 - $350,214.25,1,0,Surburban,0,Web,0,0,0.0,0
9,2) $100 - $200,166.1,0,1,Urban,0,Web,0,0,0.0,1
10,3) $200 - $350,216.73,1,0,Urban,1,Web,0,0,0.0,1
6,1) $0 - $100,68.67,0,1,Surburban,1,Web,1,1,29.99,1
7,2) $100 - $200,100.77,1,0,Surburban,0,Phone,0,0,0.0,1
9,1) $0 - $100,97.25,0,1,Rural,1,Web,0,0,0.0,1
8,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,1
8,2) $100 - $200,137.57,1,0,Rural,0,Phone,0,0,0.0,0
5,5) $500 - $750,642.23,0,1,Urban,1,Multichannel,0,0,0.0,0
10,"6) $750 - $1,000",977.8,1,1,Surburban,1,Phone,1,0,0.0,0
7,5) $500 - $750,561.83,0,1,Rural,1,Multichannel,0,0,0.0,0
4,4) $350 - $500,423.22,1,1,Surburban,0,Phone,0,0,0.0,1
11,2) $100 - $200,127.9,1,0,Urban,1,Web,1,0,0.0,1
9,1) $0 - $100,73.74,0,1,Rural,1,Web,0,0,0.0,0
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
4,2) $100 - $200,182.85,0,1,Rural,0,Web,1,1,91.76,1
12,3) $200 - $350,255.73,1,0,Surburban,1,Phone,0,0,0.0,1
8,1) $0 - $100,44.94,1,0,Surburban,1,Web,0,0,0.0,1
1,3) $200 - $350,323.98,0,1,Urban,0,Web,0,0,0.0,0
8,1) $0 - $100,33.41,0,1,Surburban,0,Phone,0,0,0.0,1
4,3) $200 - $350,268.8,0,1,Urban,1,Multichannel,0,0,0.0,1
5,1) $0 - $100,57.32,0,1,Urban,0,Phone,0,0,0.0,0
10,1) $0 - $100,73.09,0,1,Surburban,1,Phone,0,0,0.0,1
3,2) $100 - $200,171.78,0,1,Surburban,1,Phone,0,0,0.0,1
7,2) $100 - $200,119.63,1,0,Urban,0,Phone,0,0,0.0,0
8,1) $0 - $100,64.76,0,1,Surburban,1,Web,0,0,0.0,0
5,1) $0 - $100,99.03,0,1,Urban,0,Phone,0,0,0.0,1
10,3) $200 - $350,302.17,1,0,Surburban,0,Phone,0,0,0.0,0
2,4) $350 - $500,425.81,0,1,Surburban,0,Web,0,0,0.0,0
8,1) $0 - $100,60.57,1,0,Urban,0,Web,0,0,0.0,1
2,"7) $1,000 +",1430.66,1,1,Surburban,1,Phone,0,0,0.0,1
10,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
11,2) $100 - $200,158.83,1,0,Rural,0,Phone,0,0,0.0,1
1,4) $350 - $500,451.45,0,1,Surburban,1,Multichannel,0,0,0.0,0
5,1) $0 - $100,29.99,0,1,Surburban,0,Phone,0,0,0.0,1
10,4) $350 - $500,419.15,0,1,Urban,0,Multichannel,0,0,0.0,1
10,2) $100 - $200,107.23,1,0,Urban,1,Web,0,0,0.0,1
6,3) $200 - $350,232.94,1,0,Surburban,1,Multichannel,0,0,0.0,1
2,3) $200 - $350,229.79,1,1,Urban,0,Phone,1,0,0.0,1
8,1) $0 - $100,70.2,1,0,Surburban,0,Web,0,0,0.0,0
12,1) $0 - $100,29.99,1,0,Surburban,1,Web,0,0,0.0,0
2,3) $200 - $350,301.94,0,1,Urban,0,Web,0,0,0.0,0
11,1) $0 - $100,50.6,1,0,Urban,1,Web,0,0,0.0,0
10,1) $0 - $100,65.02,1,0,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,37.55,0,1,Surburban,0,Phone,0,0,0.0,1
9,5) $500 - $750,540.96,0,1,Urban,1,Web,0,0,0.0,1
11,2) $100 - $200,152.18,1,0,Urban,0,Web,0,0,0.0,1
1,3) $200 - $350,243.73,1,0,Rural,0,Phone,0,0,0.0,1
2,1) $0 - $100,40.92,1,0,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,29.99,1,0,Urban,0,Web,1,0,0.0,0
10,2) $100 - $200,103.27,1,0,Surburban,1,Phone,0,0,0.0,0
3,1) $0 - $100,34.32,0,1,Rural,0,Phone,0,0,0.0,1
9,3) $200 - $350,325.12,0,1,Urban,0,Web,0,0,0.0,0
7,3) $200 - $350,349.22,1,0,Urban,0,Multichannel,0,0,0.0,0
2,4) $350 - $500,365.18,0,1,Urban,1,Phone,1,0,0.0,1
7,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
1,2) $100 - $200,129.39,1,0,Rural,0,Phone,0,0,0.0,0
7,5) $500 - $750,508.67,1,0,Urban,1,Web,1,0,0.0,0
2,3) $200 - $350,331.2,1,1,Surburban,0,Web,0,0,0.0,0
5,2) $100 - $200,118.7,0,1,Rural,1,Phone,0,0,0.0,1
5,2) $100 - $200,141.31,0,1,Rural,0,Phone,0,0,0.0,0
3,3) $200 - $350,329.47,1,1,Urban,0,Web,0,0,0.0,1
10,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
8,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,1
1,"6) $750 - $1,000",829.7,1,1,Urban,1,Phone,0,0,0.0,0
10,3) $200 - $350,293.55,0,1,Surburban,0,Phone,0,0,0.0,0
2,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
7,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0,0.0,1
8,2) $100 - $200,185.4,1,0,Urban,1,Web,0,0,0.0,0
5,2) $100 - $200,154.18,1,0,Surburban,1,Phone,0,0,0.0,1
1,2) $100 - $200,165.76,1,0,Surburban,0,Web,0,0,0.0,0
10,2) $100 - $200,199.8,1,0,Urban,0,Phone,0,0,0.0,0
2,1) $0 - $100,29.99,1,0,Surburban,0,Web,0,0,0.0,1
10,3) $200 - $350,291.0,0,1,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,82.07,0,1,Rural,0,Web,0,0,0.0,0
7,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,0
4,1) $0 - $100,60.61,0,1,Urban,1,Phone,0,0,0.0,1
5,2) $100 - $200,114.75,1,0,Surburban,1,Web,1,0,0.0,1
10,3) $200 - $350,201.67,0,1,Urban,1,Web,0,0,0.0,0
2,1) $0 - $100,56.34,0,1,Surburban,0,Web,0,0,0.0,0
5,1) $0 - $100,46.12,1,0,Urban,1,Phone,0,0,0.0,1
7,3) $200 - $350,323.4,0,1,Urban,1,Phone,0,0,0.0,1
4,3) $200 - $350,225.68,0,1,Urban,0,Web,0,0,0.0,0
4,1) $0 - $100,32.65,0,1,Rural,1,Phone,0,0,0.0,0
6,5) $500 - $750,615.25,0,1,Urban,1,Web,0,0,0.0,1
2,2) $100 - $200,189.55,1,0,Urban,1,Phone,0,0,0.0,0
8,4) $350 - $500,384.18,1,0,Surburban,1,Web,0,0,0.0,0
6,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0,0.0,1
10,1) $0 - $100,30.91,0,1,Urban,0,Phone,0,0,0.0,1
10,1) $0 - $100,95.64,1,0,Surburban,0,Phone,0,0,0.0,1
2,2) $100 - $200,153.94,0,1,Urban,0,Phone,0,0,0.0,0
4,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0,0.0,0
10,4) $350 - $500,409.68,1,1,Surburban,0,Multichannel,0,0,0.0,1
3,5) $500 - $750,590.99,1,0,Urban,1,Multichannel,0,0,0.0,1
3,1) $0 - $100,62.21,0,1,Surburban,0,Web,0,0,0.0,1
5,"6) $750 - $1,000",925.15,1,0,Urban,1,Multichannel,0,0,0.0,0
4,1) $0 - $100,90.42,1,0,Urban,1,Web,0,0,0.0,0
3,2) $100 - $200,172.87,0,1,Surburban,0,Web,0,0,0.0,0
1,2) $100 - $200,117.06,1,0,Surburban,1,Phone,0,0,0.0,0
4,2) $100 - $200,183.38,0,1,Urban,0,Phone,0,0,0.0,0
9,4) $350 - $500,377.38,0,1,Urban,0,Multichannel,0,0,0.0,1
1,4) $350 - $500,431.19,1,0,Surburban,0,Multichannel,0,0,0.0,1
8,2) $100 - $200,192.02,1,0,Rural,0,Web,0,0,0.0,1
8,5) $500 - $750,543.28,1,1,Urban,1,Phone,0,0,0.0,0
7,1) $0 - $100,85.71,1,0,Urban,1,Phone,0,0,0.0,0
1,3) $200 - $350,251.31,0,1,Urban,0,Web,0,0,0.0,0
4,2) $100 - $200,183.82,1,0,Surburban,0,Phone,0,0,0.0,1
1,3) $200 - $350,261.19,0,1,Urban,1,Phone,0,0,0.0,1
11,1) $0 - $100,48.08,0,1,Urban,1,Phone,0,0,0.0,0
7,2) $100 - $200,103.93,1,0,Rural,1,Phone,1,0,0.0,0
5,3) $200 - $350,271.21,1,0,Surburban,1,Web,1,0,0.0,1
6,1) $0 - $100,52.86,0,1,Surburban,1,Phone,0,0,0.0,1
10,2) $100 - $200,144.94,0,1,Rural,1,Phone,0,0,0.0,1
11,3) $200 - $350,281.87,1,1,Surburban,0,Web,0,0,0.0,1
5,1) $0 - $100,41.22,0,1,Urban,0,Web,0,0,0.0,0
10,1) $0 - $100,43.4,1,0,Urban,1,Web,0,0,0.0,0
12,2) $100 - $200,115.22,0,1,Rural,0,Web,1,0,0.0,1
5,1) $0 - $100,94.86,0,1,Urban,1,Web,0,0,0.0,1
10,"6) $750 - $1,000",762.06,1,1,Urban,1,Phone,0,0,0.0,1
6,4) $350 - $500,359.7,1,0,Surburban,0,Multichannel,0,0,0.0,0
5,2) $100 - $200,188.09,1,0,Urban,0,Web,0,0,0.0,1
5,4) $350 - $500,466.03,0,1,Rural,0,Web,0,0,0.0,1
9,1) $0 - $100,62.55,0,1,Surburban,1,Phone,0,0,0.0,0
12,1) $0 - $100,32.85,0,1,Surburban,0,Web,0,0,0.0,1
2,5) $500 - $750,615.01,0,1,Urban,1,Phone,0,0,0.0,0
7,1) $0 - $100,58.53,0,1,Urban,1,Phone,0,0,0.0,0
2,1) $0 - $100,32.18,1,0,Surburban,1,Web,0,0,0.0,1
1,5) $500 - $750,662.36,1,0,Urban,1,Phone,1,0,0.0,0
3,3) $200 - $350,256.09,0,1,Urban,1,Phone,0,0,0.0,1
3,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0,0.0,1
3,1) $0 - $100,39.41,1,0,Urban,0,Web,0,0,0.0,0
9,2) $100 - $200,100.37,1,0,Urban,0,Web,0,0,0.0,0
1,1) $0 - $100,29.99,0,1,Rural,1,Web,0,0,0.0,0
1,1) $0 - $100,29.99,0,1,Urban,0,Phone,0,0,0.0,1
5,"6) $750 - $1,000",965.01,1,0,Surburban,1,Phone,0,0,0.0,1
4,1) $0 - $100,73.72,1,0,Surburban,1,Web,0,0,0.0,1
9,2) $100 - $200,141.58,0,1,Urban,0,Phone,0,0,0.0,0
1,3) $200 - $350,300.82,1,0,Urban,1,Multichannel,0,0,0.0,0
9,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0,0.0,0
9,2) $100 - $200,163.86,0,1,Rural,1,Phone,0,0,0.0,0
5,1) $0 - $100,29.99,0,1,Surburban,1,Web,0,0,0.0,0
10,3) $200 - $350,312.36,1,0,Surburban,1,Multichannel,0,0,0.0,0
7,5) $500 - $750,724.37,1,0,Urban,1,Phone,0,0,0.0,0
9,2) $100 - $200,104.96,0,1,Surburban,1,Web,0,0,0.0,0
11,3) $200 - $350,327.22,1,0,Surburban,0,Web,0,0,0.0,0
10,1) $0 - $100,35.66,1,0,Urban,1,Phone,0,0,0.0,0
2,5) $500 - $750,616.26,0,1,Rural,1,Phone,0,0,0.0,1
4,"6) $750 - $1,000",761.17,1,1,Urban,1,Web,1,0,0.0,1
